Syahdan_H,Hilton Garden Inn Bali Ngurah Rai Airport,8.5
Astrid_S,Hilton Garden Inn Bali Ngurah Rai Airport,8.5
putri_p_w,Hilton Garden Inn Bali Ngurah Rai Airport,6.1
Triana,Hotel Santika Kuta,10
Sri_H_S,Hotel Santika Kuta,10
sunariati,Hotel Santika Kuta,10
Putri_P_U,Hotel Santika Kuta,9.7
Ricki_A_N,Hotel Santika Kuta,9.7
Santi_A,Hotel Santika Kuta,9.4
Awal_Y_N,Hotel Santika Kuta,9.1
Awal_Y_N,Hotel Santika Kuta,9.1
Yoga_A_H,Hotel Santika Kuta,8.8
Novita_E,Hotel Santika Kuta,8.5
Dave,Aryaduta Bali,10
Helda,Aryaduta Bali,9.7
Helda,Aryaduta Bali,9.7
Ng_Tjai_F,Aryaduta Bali,9.7
Anastas_D,Aryaduta Bali,9.7
Tommy_Y,Aryaduta Bali,10
Sim_M_L,Aryaduta Bali,9.7
Armand_D_P_I,Aryaduta Bali,9.7
Edi_A,Aryaduta Bali,9.7
Guest,Aryaduta Bali,9.7
Ririn_H,MaxOneHotels,10
Meidatama_S,MaxOneHotels,9.7
Christine_P_D,MaxOneHotels,9.1
Neneng_M,MaxOneHotels,9.1
Banuarly_R,MaxOneHotels,8.5
Made_B,MaxOneHotels,8.5
suryanto,MaxOneHotels,8.5
Agustinus_H,MaxOneHotels,5.9
irene_l_b,MaxOneHotels,9.7
Andre_A_L,MaxOneHotels,5.2
Rifka_F_S,d'primahotel Petitenget Seminyak 2,10
Olgarina_a_w,d'primahotel Petitenget Seminyak 2,9.7
Farah,d'primahotel Petitenget Seminyak 2,9.7
Dovy_F,d'primahotel Petitenget Seminyak 2,9.7
Ahmad_A,d'primahotel Petitenget Seminyak 2,9.4
Caroline_E,d'primahotel Petitenget Seminyak 2,8.5
Hordi_P_T,d'primahotel Petitenget Seminyak 2,8.5
eva_a,d'primahotel Petitenget Seminyak 2,9.7
brian_c,d'primahotel Petitenget Seminyak 2,5.8
Delano_D,d'primahotel Petitenget Seminyak 2,5.8
Fazrian_A,The Haven Bali Seminyak,10
Bunga_m_D,The Haven Bali Seminyak,10
Rief_R_S,The Haven Bali Seminyak,10
Wilda_M,The Haven Bali Seminyak,10
Krisna_A_K,The Haven Bali Seminyak,9.7
Cherry_V,The Haven Bali Seminyak,9.7
Rosmery_T,The Haven Bali Seminyak,9.7
Melanny,The Haven Bali Seminyak,9.7
Budi_M,The Haven Bali Seminyak,9.7
Muhammad_A,The Haven Bali Seminyak,9.7
septi_c_d,Hotel Amaris Kuta - Bali,10
Hendrya_H,Hotel Amaris Kuta - Bali,10
Sari_I_S,Hotel Amaris Kuta - Bali,10
dios_n,Hotel Amaris Kuta - Bali,9.6
Dora_M,Hotel Amaris Kuta - Bali,9.4
Lusmini_L,Hotel Amaris Kuta - Bali,9.4
Novita_H,Hotel Amaris Kuta - Bali,9.3
Dwi_A,Hotel Amaris Kuta - Bali,9.1
della_l,Hotel Amaris Kuta - Bali,8.5
Arif_R,Hotel Amaris Kuta - Bali,8.1
Saroji,Quest San Hotel Denpasar by ASTON,10
Rudangta_A,Quest San Hotel Denpasar by ASTON,10
Endang_P_D,Quest San Hotel Denpasar by ASTON,10
Monica_P_S,Quest San Hotel Denpasar by ASTON,10
Theresa_Z,Quest San Hotel Denpasar by ASTON,10
Muhammad_Z_A,Quest San Hotel Denpasar by ASTON,10
Husna,Quest San Hotel Denpasar by ASTON,10
Husna,Quest San Hotel Denpasar by ASTON,10
andi_c,Quest San Hotel Denpasar by ASTON,10
I_Made_R,Quest San Hotel Denpasar by ASTON,10
citra_v,Grand Livio Kuta Hotel,10
Theodorus_T,Grand Livio Kuta Hotel,9.7
Yulianto,Grand Livio Kuta Hotel,9.7
Silvi_O,Grand Livio Kuta Hotel,9.7
Dewi_T_A,Grand Livio Kuta Hotel,9.4
Achmad_A,Grand Livio Kuta Hotel,9.4
Cici_Y,Grand Livio Kuta Hotel,9.3
M_Aldin_D_A,Grand Livio Kuta Hotel,8.8
Nita_K,Grand Livio Kuta Hotel,8.7
Aulia_F,Grand Livio Kuta Hotel,8.7
Ayu_R,Hotel Santika Siligita Nusa Dua,10
Yuliani_S,Hotel Santika Siligita Nusa Dua,10
Dian_A,Hotel Santika Siligita Nusa Dua,10
Nur_S_D,Hotel Santika Siligita Nusa Dua,10
NI_WAYAN_S_S,Hotel Santika Siligita Nusa Dua,9.7
ROY_E_S,Hotel Santika Siligita Nusa Dua,9.7
Bey_A,Hotel Santika Siligita Nusa Dua,9.4
Muhammad_F,Hotel Santika Siligita Nusa Dua,9.4
nyoman_t_y_p,Hotel Santika Siligita Nusa Dua,8.9
Christina_D,Hotel Santika Siligita Nusa Dua,9.7
Irvan_N,Kutabex Beachfront Hotel,10
Nopen_N_B,Kutabex Beachfront Hotel,9.7
Jusuf_S,Kutabex Beachfront Hotel,9.7
Marisi_S,Kutabex Beachfront Hotel,9.7
Tirta_A_R,Kutabex Beachfront Hotel,9.7
Natasia,Kutabex Beachfront Hotel,9.4
Fahmi_S_S,Kutabex Beachfront Hotel,9.4
DEDI_A_M,Kutabex Beachfront Hotel,9.1
Dwi_S,Kutabex Beachfront Hotel,9.1
Ferawati_F,Kutabex Beachfront Hotel,9.1
Stefanus,AYANA Resort Bali,10
Uhung_M_A_A,AYANA Resort Bali,10
Maria_U_B_L,AYANA Resort Bali,8.5
Indria_A,AYANA Resort Bali,9.4
Diana_L,AYANA Resort Bali,8.8
Lia_M,AYANA Resort Bali,9.7
Ervina_S,AYANA Resort Bali,10
Djoko_P,AYANA Resort Bali,10
Siti_m,AYANA Resort Bali,10
endang_f,AYANA Resort Bali,10
andhini_n_f,The Westin Resort Nusa Dua,10
Cindy_N,The Westin Resort Nusa Dua,10
Suti_L,The Westin Resort Nusa Dua,10
Arif_H,The Westin Resort Nusa Dua,10
Muhammad_S,The Westin Resort Nusa Dua,9.7
Clara_S_T_&_Z,The Westin Resort Nusa Dua,9.7
Muhammad_F_R_S,The Westin Resort Nusa Dua,9.4
Hendri_A,The Westin Resort Nusa Dua,10
Teuku_Y_A_M,The Westin Resort Nusa Dua,10
Dadang_R_H,The Westin Resort Nusa Dua,10
Klarisa,Aloft Bali Kuta at Beachwalk,10
mushoffat,Aloft Bali Kuta at Beachwalk,10
Halimatus_S,Aloft Bali Kuta at Beachwalk,10
Astrid_A_N,Aloft Bali Kuta at Beachwalk,10
Achmad_A,Aloft Bali Kuta at Beachwalk,9.7
Muhammad_I,Aloft Bali Kuta at Beachwalk,9.7
Vivi_S,Aloft Bali Kuta at Beachwalk,9.7
Hyacintha_D_T,Aloft Bali Kuta at Beachwalk,9.7
Pingkan_C,Aloft Bali Kuta at Beachwalk,9.7
Tyas_P,Aloft Bali Kuta at Beachwalk,9.7
IGA_P_F,CRYSTALKUTA Hotel-Bali,10
SITI_D_H,CRYSTALKUTA Hotel-Bali,9.7
anita_f,CRYSTALKUTA Hotel-Bali,8.5
Tryani_S,CRYSTALKUTA Hotel-Bali,8.1
Annisa_R,CRYSTALKUTA Hotel-Bali,6.6
Dewa_G_I_A_N,CRYSTALKUTA Hotel-Bali,8.5
Arwin_H,CRYSTALKUTA Hotel-Bali,10
Iwan_R,CRYSTALKUTA Hotel-Bali,8.8
RONI_I_R,CRYSTALKUTA Hotel-Bali,8.5
Bambang_H,CRYSTALKUTA Hotel-Bali,8.5
Menati,The Bene Hotel Kuta,9.7
PaveL3,The Bene Hotel Kuta,9.7
Putri_N,The Bene Hotel Kuta,9.4
Lucia_C,The Bene Hotel Kuta,8.5
Iftika_P,The Bene Hotel Kuta,8.5
Dewi_S_K,The Bene Hotel Kuta,10
Laksmita_A_P,The Bene Hotel Kuta,9.7
Cicilia_J,The Bene Hotel Kuta,8.5
paristo_o_s,The Bene Hotel Kuta,10
Lilis_S,The Bene Hotel Kuta,10
sadhu_p_s,TRUNTUM KUTA (Formerly Grand Inna Kuta),10
inneke_b,TRUNTUM KUTA (Formerly Grand Inna Kuta),10
Deffy_A,TRUNTUM KUTA (Formerly Grand Inna Kuta),10
yusuf_g_r,TRUNTUM KUTA (Formerly Grand Inna Kuta),10
nur_r_z,TRUNTUM KUTA (Formerly Grand Inna Kuta),10
Verry_K,TRUNTUM KUTA (Formerly Grand Inna Kuta),10
Marsha,TRUNTUM KUTA (Formerly Grand Inna Kuta),10
ibnu_s,TRUNTUM KUTA (Formerly Grand Inna Kuta),10
Freni_R,TRUNTUM KUTA (Formerly Grand Inna Kuta),10
Aditya_S,TRUNTUM KUTA (Formerly Grand Inna Kuta),10
Andi_T,Dream of Aventus Hotel Kuta,10
Dita_A_I,Dream of Aventus Hotel Kuta,9.7
Yoseph_W,Dream of Aventus Hotel Kuta,8.5
Desi_L,Dream of Aventus Hotel Kuta,9.7
Ni_Wayan_R_U,Dream of Aventus Hotel Kuta,9.7
adam_s,Dream of Aventus Hotel Kuta,8.5
Hary_S,Dream of Aventus Hotel Kuta,9.7
Mahmud_N_S,Dream of Aventus Hotel Kuta,8.5
Aji_S_P,Dream of Aventus Hotel Kuta,10
Agus_Z,Dream of Aventus Hotel Kuta,10
Siauw_O_L,ARTOTEL Sanur Bali,9.7
Ida_L_S,ARTOTEL Sanur Bali,8.8
Bey_A,ARTOTEL Sanur Bali,8.5
indah_s,ARTOTEL Sanur Bali,8.5
Boy_L,ARTOTEL Sanur Bali,8.5
Theresia_T_S,ARTOTEL Sanur Bali,8.5
Franky_F_A_N,ARTOTEL Sanur Bali,10
Alexandra_I,ARTOTEL Sanur Bali,9.7
Abnisa_D_P,ARTOTEL Sanur Bali,8.5
Prapto_R,ARTOTEL Sanur Bali,9.7
lana_u,InterContinental Hotels BALI RESORT,9.7
Vinny_F_H,InterContinental Hotels BALI RESORT,9.4
Nur_A_T,InterContinental Hotels BALI RESORT,8.5
Kharisma_S_A,InterContinental Hotels BALI RESORT,10
ariana_i_n,InterContinental Hotels BALI RESORT,9.7
Fahmi_A,InterContinental Hotels BALI RESORT,10
Muhammad_R,InterContinental Hotels BALI RESORT,10
Steffi_S_Y,InterContinental Hotels BALI RESORT,10
Steffi_S_Y,InterContinental Hotels BALI RESORT,10
Deky_Z,InterContinental Hotels BALI RESORT,9.7
Zana_F,Grand Whiz Hotel Nusa Dua,10
moresta_v,Grand Whiz Hotel Nusa Dua,10
Johanes_S,Grand Whiz Hotel Nusa Dua,9.1
Didik_S_B_P,Grand Whiz Hotel Nusa Dua,8.5
Deni_H,Grand Whiz Hotel Nusa Dua,8.5
Dayu_P,Grand Whiz Hotel Nusa Dua,9.1
Muhammad_S,Grand Whiz Hotel Nusa Dua,9.7
Tabita,Grand Whiz Hotel Nusa Dua,9.4
Aji_E,Grand Whiz Hotel Nusa Dua,8.5
Mona_R,Grand Whiz Hotel Nusa Dua,8
Arab_M,Jambuluwuk Oceano Seminyak Hotel,9.4
Andina_R_S,Jambuluwuk Oceano Seminyak Hotel,9.1
Euis,Jambuluwuk Oceano Seminyak Hotel,8.5
Sheila_I_P,Jambuluwuk Oceano Seminyak Hotel,8.5
Puttyhayuna,Jambuluwuk Oceano Seminyak Hotel,9.1
Jessica_F_T,Jambuluwuk Oceano Seminyak Hotel,9.1
Kenang_A_S,Jambuluwuk Oceano Seminyak Hotel,8.8
Rieka_W,Jambuluwuk Oceano Seminyak Hotel,9.4
Cepi_S,Jambuluwuk Oceano Seminyak Hotel,8.5
Sri_W,Jambuluwuk Oceano Seminyak Hotel,9.7
Hilda_r_a,Hotel Santika Seminyak,10
Nanda_P,Hotel Santika Seminyak,10
Adina_A,Hotel Santika Seminyak,10
Nur_S,Hotel Santika Seminyak,10
putri_a_y,Hotel Santika Seminyak,9.7
Herlina,Hotel Santika Seminyak,9.4
Yerrie_P,Hotel Santika Seminyak,8.5
Christian_H,Hotel Santika Seminyak,10
Andri,Hotel Santika Seminyak,9.4
Dea_V_B,Hotel Santika Seminyak,9.4
Nanie_W,Siesta Legian Hotel,10
Heryana,Siesta Legian Hotel,10
Eris_S_P,Siesta Legian Hotel,9.7
Richie_A,Siesta Legian Hotel,9.7
Paulina_W_A,Siesta Legian Hotel,9.7
kurniawan_b_s,Siesta Legian Hotel,9.7
John_J,Siesta Legian Hotel,9.7
Syifa_H,Siesta Legian Hotel,9.7
APRILLIA_D_A_S,Siesta Legian Hotel,9.7
Ferawati_F,Siesta Legian Hotel,9.7
Dyah_L,Lloyd's Inn Bali,10
Yunika_L_D,Lloyd's Inn Bali,10
Lilies_R,Lloyd's Inn Bali,10
andiK_P,Lloyd's Inn Bali,10
Anggita_V,Lloyd's Inn Bali,10
Neiza_B,Lloyd's Inn Bali,10
Dewi_S,Lloyd's Inn Bali,10
Jehan_A,Lloyd's Inn Bali,10
Budi_S_A,Lloyd's Inn Bali,9.7
Caroline_M_S,Lloyd's Inn Bali,9.7
Slamet_n,The Kanjeng Hotel Kuta,10
ERIKA_D_A,The Kanjeng Hotel Kuta,9.7
Rina_F,The Kanjeng Hotel Kuta,9.7
Yonathan_G_K,The Kanjeng Hotel Kuta,9.7
Achmad_S,The Kanjeng Hotel Kuta,9.7
Anne_M_O,The Kanjeng Hotel Kuta,8.5
Luca_B,The Kanjeng Hotel Kuta,5.4
Sophia_L,The Kanjeng Hotel Kuta,8.5
ANGGUN_T,The Kanjeng Hotel Kuta,9.7
MN_Mustofa,The Kanjeng Hotel Kuta,5.7
Dini_H,HARRIS Hotel Kuta Galleria,10
Neneng_A,HARRIS Hotel Kuta Galleria,9.7
Miftakhul_J,HARRIS Hotel Kuta Galleria,9.7
Rita_H,HARRIS Hotel Kuta Galleria,9.6
Izzatur_R,HARRIS Hotel Kuta Galleria,9.1
Muhamad_n_a,HARRIS Hotel Kuta Galleria,8.5
Fitriana_O,HARRIS Hotel Kuta Galleria,6
Yoga_W,HARRIS Hotel Kuta Galleria,5.8
Dea_R_A,HARRIS Hotel Kuta Galleria,4.5
Marsaulina_P,HARRIS Hotel Kuta Galleria,9.7
Damarsasi_P,ZURI Express Jimbaran,9.7
Franika_S,ZURI Express Jimbaran,9.7
M_Irianto_M,ZURI Express Jimbaran,9.6
Aida_H,ZURI Express Jimbaran,8.5
Heriyanah,ZURI Express Jimbaran,8.5
Fery_s,ZURI Express Jimbaran,8.5
Nicho_S,ZURI Express Jimbaran,9.7
Gia_B,ZURI Express Jimbaran,10
Ibnu_K,ZURI Express Jimbaran,10
Dewi_P_T,ZURI Express Jimbaran,10
donny_m,Hotel Nikko Bali Benoa Beach,10
Robby_P_B,Hotel Nikko Bali Benoa Beach,10
Agustina,Hotel Nikko Bali Benoa Beach,9.7
Tanaka_K,Hotel Nikko Bali Benoa Beach,9.7
D_B_E_D,Hotel Nikko Bali Benoa Beach,9.7
ALIN_Y,Hotel Nikko Bali Benoa Beach,9.4
Kusmiati,Hotel Nikko Bali Benoa Beach,9.4
Brian_A_P,Hotel Nikko Bali Benoa Beach,8.5
Tya_K_A,Hotel Nikko Bali Benoa Beach,10
Chris_W,Hotel Nikko Bali Benoa Beach,9.4
Eko_B,Stark Boutique Hotel and Spa Bali,10
indiana,Stark Boutique Hotel and Spa Bali,9.7
Aisya_F_A,Stark Boutique Hotel and Spa Bali,8.5
Idam_P_W,Stark Boutique Hotel and Spa Bali,5.5
Steffie_I,Stark Boutique Hotel and Spa Bali,9.1
Senja_A_N,Stark Boutique Hotel and Spa Bali,8.5
Tabita,Stark Boutique Hotel and Spa Bali,5.8
Deny_P_M,Stark Boutique Hotel and Spa Bali,9.7
james_a,Stark Boutique Hotel and Spa Bali,9.7
Moe_Z,Stark Boutique Hotel and Spa Bali,9.7
Elya_T,Sari Villa Ubud,10
faizaturrosyidah,Sari Villa Ubud,10
Muhammad_A,Sari Villa Ubud,10
Elis_A,Sari Villa Ubud,10
Ni_Kadek_M_M,Sari Villa Ubud,10
RIZKI_N_E,Sari Villa Ubud,10
Silvi_P_I,Sari Villa Ubud,10
Sylvia_R_P_D,Sari Villa Ubud,10
Rivany_M,Sari Villa Ubud,10
Valencia_N,Sari Villa Ubud,10
Ratih_P_M,Kuta Seaview Boutique Resort,10
Faridatul_Z_S,Kuta Seaview Boutique Resort,9.7
Tata_S,Kuta Seaview Boutique Resort,9.7
komala_n,Kuta Seaview Boutique Resort,9.7
Agustina,Kuta Seaview Boutique Resort,9.1
aditya_n_m,Kuta Seaview Boutique Resort,9
agustina_t,Kuta Seaview Boutique Resort,8.8
Ninayani_D,Kuta Seaview Boutique Resort,9.4
H_Awang_D_M,Kuta Seaview Boutique Resort,9.4
Angelia_M_W,Kuta Seaview Boutique Resort,9.1
Albertus_T_S_N,Puri Dibia Hotel,9.7
Bima_B,Puri Dibia Hotel,9.4
weny_a,Puri Dibia Hotel,9.4
Mahsun_A,Puri Dibia Hotel,9.1
Halym,Puri Dibia Hotel,8.5
Suharjito,Puri Dibia Hotel,9.7
Muhammad_L,Puri Dibia Hotel,9.7
Danang_A,Puri Dibia Hotel,9.7
Sianto,Puri Dibia Hotel,9.1
salomi_y,Puri Dibia Hotel,9.1
Ayu_K_K_D_A,Sanctoo Suites & Villas at Bali Zoo,10
sherly,Sanctoo Suites & Villas at Bali Zoo,10
Endah_I_P,Sanctoo Suites & Villas at Bali Zoo,10
Lydia_J,Sanctoo Suites & Villas at Bali Zoo,10
Angger_D_F,Sanctoo Suites & Villas at Bali Zoo,10
Christiarani_R,Sanctoo Suites & Villas at Bali Zoo,9.7
Robby_S_H,Sanctoo Suites & Villas at Bali Zoo,9.7
Hikmahwati_I,Sanctoo Suites & Villas at Bali Zoo,9.7
Saras_T,Sanctoo Suites & Villas at Bali Zoo,9.4
Natalia_D,Sanctoo Suites & Villas at Bali Zoo,9.4
Melina_S,Grand Mirah Boutique Hotel,5.7
Putu_P,Grand Mirah Boutique Hotel,6.8
Adiprana_Y,Grand Mirah Boutique Hotel,8.5
ari_k,Grand Mirah Boutique Hotel,9.7
Dadi_H,Grand Mirah Boutique Hotel,9.7
Ni_M_K,Grand Mirah Boutique Hotel,9.1
Bung_R_M,Grand Mirah Boutique Hotel,9.1
Otto_P,Grand Mirah Boutique Hotel,8.5
Guest,Grand Mirah Boutique Hotel,8.5
Ruli_R_S,Grand Mirah Boutique Hotel,8.4
Yana_P,Jimbaran Bay Beach Resort & Spa by Prabhu,10
Agustin_P_W,Jimbaran Bay Beach Resort & Spa by Prabhu,10
Rosa_M_P,Jimbaran Bay Beach Resort & Spa by Prabhu,10
Elvira_V_A,Jimbaran Bay Beach Resort & Spa by Prabhu,9.7
RIZKI_N_E,Jimbaran Bay Beach Resort & Spa by Prabhu,9.7
Tia_R_A,Jimbaran Bay Beach Resort & Spa by Prabhu,9.7
yenny,Jimbaran Bay Beach Resort & Spa by Prabhu,9.1
Shinta_N_N,Jimbaran Bay Beach Resort & Spa by Prabhu,9.1
Bagus_P,Jimbaran Bay Beach Resort & Spa by Prabhu,9.1
Adrian_N,Jimbaran Bay Beach Resort & Spa by Prabhu,9.1
Dirga_S,CLV Hotel & Villa,10
Andika_R_P,CLV Hotel & Villa,10
fiqri_f_a_a,CLV Hotel & Villa,10
Johnson_T_T,CLV Hotel & Villa,9.7
Yeany_A,CLV Hotel & Villa,9.4
Putu_S_f,CLV Hotel & Villa,8.7
Santi_C,CLV Hotel & Villa,8.5
Yahya_D_K,CLV Hotel & Villa,8.5
indra_p_c,CLV Hotel & Villa,8.5
Fery_s,CLV Hotel & Villa,8.5
Felicia_V,Ramada by Wyndham Bali Sunset Road Kuta,9.7
Hendrik_G,Ramada by Wyndham Bali Sunset Road Kuta,9.3
Anti_N_O,Ramada by Wyndham Bali Sunset Road Kuta,8.7
Demetrius_R_N,Ramada by Wyndham Bali Sunset Road Kuta,6
hans_c,Ramada by Wyndham Bali Sunset Road Kuta,9.7
Tri_A_N_M,Ramada by Wyndham Bali Sunset Road Kuta,9.7
Nur_J,Ramada by Wyndham Bali Sunset Road Kuta,8.5
Efendi_L,Ramada by Wyndham Bali Sunset Road Kuta,10
susilawati,Ramada by Wyndham Bali Sunset Road Kuta,9.7
ismanu_d,Ramada by Wyndham Bali Sunset Road Kuta,8.8
Siti_F,Buana Bali Villas & Spa,10
MISWAR,Buana Bali Villas & Spa,10
Muhamad_R_N,Buana Bali Villas & Spa,9.7
muhammad_i,Buana Bali Villas & Spa,9.7
Yogi_S_N,Buana Bali Villas & Spa,9.7
ANISAH_Z_D,Buana Bali Villas & Spa,9.7
Fransiskus_d_F,Buana Bali Villas & Spa,9.7
Layla_G,Buana Bali Villas & Spa,9.7
Prabawanti_M,Buana Bali Villas & Spa,9.7
garnies_c_l,Buana Bali Villas & Spa,9.4
Dyta_H,Le Grande Bali,10
Nur_i_d_p,Le Grande Bali,10
resti_a_p,Le Grande Bali,9.7
Ayu_L,Le Grande Bali,9.1
Rosaline_N,Le Grande Bali,8.4
Rizal_B,Le Grande Bali,9.7
UTAGAWA_M,Le Grande Bali,8.5
Edwinius_P,Le Grande Bali,5.4
Erna_N_I,Le Grande Bali,9.7
EDELWEISHA_T_R,Le Grande Bali,8.8
Gusdek_P,Singaraja Hotel,9.7
Indri_C_Y,Singaraja Hotel,9.4
Dyan_D_F_F,Singaraja Hotel,9.4
Ika_H_m,Singaraja Hotel,9.1
Andre_H,Singaraja Hotel,9.1
Made_B,Singaraja Hotel,8.8
Anita_P,Singaraja Hotel,8.5
Ketut_A_S_W,Singaraja Hotel,8.5
Riyan_p,Singaraja Hotel,8.5
Andy_P,Singaraja Hotel,8.5
Priscilla_F_B,Serela Kuta by KAGUM Hotels,8.7
Moria_P,Serela Kuta by KAGUM Hotels,8.5
Anne_M_O,Serela Kuta by KAGUM Hotels,8.5
Selviana_C,Serela Kuta by KAGUM Hotels,8.5
Guest,Serela Kuta by KAGUM Hotels,6.5
Phety_V,Serela Kuta by KAGUM Hotels,6.2
Andy_K,Serela Kuta by KAGUM Hotels,5.4
Harun_A,Serela Kuta by KAGUM Hotels,4.8
Ivana_S_D_I,Serela Kuta by KAGUM Hotels,6
Yuda_P,Serela Kuta by KAGUM Hotels,4.5
Martina_A,The Tusita Hotel Bali,9.7
Thesa_M,The Tusita Hotel Bali,9.7
Ria_P_A,The Tusita Hotel Bali,9
Pepen_E,The Tusita Hotel Bali,8.5
George_H,The Tusita Hotel Bali,10
Dwi_F_C,The Tusita Hotel Bali,10
M_Kharis_f,The Tusita Hotel Bali,9.7
ANTON,The Tusita Hotel Bali,9.7
aditya_h_p,The Tusita Hotel Bali,9.1
Luca_L,The Tusita Hotel Bali,9.1
Johan,Loft Legian Hotel,9.4
Dini_W,Loft Legian Hotel,9.4
Dina_F,Loft Legian Hotel,9.1
Novriana_P,Loft Legian Hotel,8.8
Yogi_S,Loft Legian Hotel,8.5
sandi_w_p,Loft Legian Hotel,6.2
Agus_M,Loft Legian Hotel,6
Hammadya_A,Loft Legian Hotel,5.5
Trya_L,Loft Legian Hotel,5.1
Teguh_B_H,Loft Legian Hotel,6.1
Admi_D,Grand Ixora Kuta Resort,10
Deni_F,Grand Ixora Kuta Resort,10
ajeng_d,Grand Ixora Kuta Resort,9.7
Suci_L_A,Grand Ixora Kuta Resort,9.7
Ruyat,Grand Ixora Kuta Resort,9.7
petrus_b_r,Grand Ixora Kuta Resort,9.7
Ardina_L_D_P,Grand Ixora Kuta Resort,9.4
Ari_R,Grand Ixora Kuta Resort,9.1
Komang_S_P,Grand Ixora Kuta Resort,8.8
Enah_I_R,Grand Ixora Kuta Resort,8.5
Gede_A_P_S,Amaris Hotel Sunset Road,9.6
wibowo_h,Amaris Hotel Sunset Road,9.4
Erlina_S_G_P,Amaris Hotel Sunset Road,6
Heny_a_S,Amaris Hotel Sunset Road,10
Dini_H,Amaris Hotel Sunset Road,10
Rangga_G_M,Amaris Hotel Sunset Road,9.7
Arthur_R_S_T,Amaris Hotel Sunset Road,9.7
Irin_N,Amaris Hotel Sunset Road,9.7
fahrur_r,Amaris Hotel Sunset Road,9.4
shanty,Amaris Hotel Sunset Road,9.4
Henny_S,Yan's House Hotel,10
Ibnu_F,Yan's House Hotel,10
Evan_A_F,Yan's House Hotel,10
rian_y_p,Yan's House Hotel,10
Dian_S,Yan's House Hotel,9.7
hari_b_n,Yan's House Hotel,9.7
Vidya,Yan's House Hotel,9.7
GLORIA_T_U,Yan's House Hotel,9.7
Sundari,Yan's House Hotel,9.7
Yuniar_S,Yan's House Hotel,9.7
Paulus_P,Grand Istana Rama Hotel,10
oskar_a,Grand Istana Rama Hotel,10
Fifi_M,Grand Istana Rama Hotel,10
imanudin,Grand Istana Rama Hotel,9.7
Yulia_S,Grand Istana Rama Hotel,9.7
moses_s,Grand Istana Rama Hotel,9.7
Vito_A,Grand Istana Rama Hotel,9.7
trend_i,Grand Istana Rama Hotel,9.7
Sandra_D,Grand Istana Rama Hotel,9.4
octa_i,Grand Istana Rama Hotel,9.4
OFL,Hotel Indigo Bali Seminyak Beach,8.5
Yuni_Y,Hotel Indigo Bali Seminyak Beach,8.5
Suryanto_G,Hotel Indigo Bali Seminyak Beach,10
Natalia,Hotel Indigo Bali Seminyak Beach,9.7
Lolly_O,Hotel Indigo Bali Seminyak Beach,10
Guest,Hotel Indigo Bali Seminyak Beach,9.7
Elza_P,Hotel Indigo Bali Seminyak Beach,8.5
Alexander_B,Hotel Indigo Bali Seminyak Beach,9.7
Alexander_B,Hotel Indigo Bali Seminyak Beach,9.7
Aeron_R,Hotel Indigo Bali Seminyak Beach,9.1
Mayun_A_A_S,Watermark Hotel and Spa Bali,9.7
Nyoman_R_P,Watermark Hotel and Spa Bali,9.7
Asmat,Watermark Hotel and Spa Bali,9.7
Deitje_A_K,Watermark Hotel and Spa Bali,10
Hulman_R,Watermark Hotel and Spa Bali,8.5
putu_d,Watermark Hotel and Spa Bali,10
Caroline_S,Watermark Hotel and Spa Bali,10
Made_H_D_S,Watermark Hotel and Spa Bali,9.7
Susi_D_U,Watermark Hotel and Spa Bali,9.7
Wahyu_E,Watermark Hotel and Spa Bali,9.7
Nugraha_D,Four Star by Trans Hotel,10
Ronnie,Four Star by Trans Hotel,5.4
Resmi_A,Four Star by Trans Hotel,8.5
Dharma_H,Four Star by Trans Hotel,6.3
I_Gd_N_H_W,Four Star by Trans Hotel,9.4
Dony_A_D,Four Star by Trans Hotel,9.1
Fransisca_M,Four Star by Trans Hotel,8.5
Ardiansyah_D,Four Star by Trans Hotel,8.5
gusti_a_b_v_d,Four Star by Trans Hotel,9.7
Zaid_U_B,Four Star by Trans Hotel,9.7
petrus_b_r,Hotel Puri Ayu,10
Robiatul_A,Hotel Puri Ayu,9.4
Angel_P_C_J,Hotel Puri Ayu,9.4
Bambang_P,Hotel Puri Ayu,8.8
Andi_S,Hotel Puri Ayu,8.5
Maria_J,Hotel Puri Ayu,10
Musliadi,Hotel Puri Ayu,9.7
Madya_A_W,Hotel Puri Ayu,9.7
Aufi_F,Hotel Puri Ayu,9.7
Ni_Nyoman_A_S,Hotel Puri Ayu,9.7
Abdul_R,Cara Cara Inn,10
Dwi_I_L_M,Cara Cara Inn,9.7
Dwi_I_L_M,Cara Cara Inn,9.7
Den_N,Cara Cara Inn,9.7
irma_n,Cara Cara Inn,9.7
Angger_S,Cara Cara Inn,9.7
Airia,Cara Cara Inn,9.7
Airia,Cara Cara Inn,9.7
Hendra,Cara Cara Inn,9.7
Samuel_E,Cara Cara Inn,9.7
Niken_S_M,HARRIS Hotel Seminyak,10
Lutfi_H,HARRIS Hotel Seminyak,10
RIKA_K,HARRIS Hotel Seminyak,9.7
Nicck_N_K,HARRIS Hotel Seminyak,6
Adi_S,HARRIS Hotel Seminyak,5.5
Adi_S,HARRIS Hotel Seminyak,5.2
Alvita_N_H,HARRIS Hotel Seminyak,10
Jo_Josep_J,HARRIS Hotel Seminyak,10
